PEDU1,PEDU2,POCC1,POCC2,PSES1,PI1,PI2,PI3,PS1,PS2,PS3,PS4,DE1,DE2,SELD1,SELD2,SELD3,SELD4,SELD5,SIM1,SIM2,SIM3,SIM4,ANXI1,ANXI2,ANXI3,POSS1,POSS2,POSS3,TMP1,TMP2,TMP3,TMP4,TAC1,TAC2,TAC3,TAC4,CENV1,CU1,CU2,ARES1,ARES2,ARES3,SCORE
Lower_Secondary,Lower_Secondary,Government_Officer,Housewife,2,2,3,2,2,3,2,1,3,Moderate,< 2,Never,2,3,1,2,2,2,2,4,4,4,Yes,No,Yes,4,1,5,5,5,5,5,5,1,Khmer,Irregular,Enough,Enough,Not_enough,78
Elementary,Lower_Secondary,Others,Housewife,3,3,3,4,4,4,3,4,3,Moderate,< 2,< 2,3,4,4,4,3,3,4,3,4,3,No,No,No,5,5,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Enough,Enough,32
Lower_Secondary,Illiteracy,Business,Housewife,2,4,4,4,3,3,3,3,3,Moderate,< 2,> 4,3,2,4,3,4,4,5,2,2,2,Yes,No,Yes,4,1,4,5,5,4,5,5,2,Khmer,One_Shift,Enough,Enough,Enough,55
Lower_Secondary,Lower_Secondary,Farmer,Farmer,2,5,5,5,5,4,3,5,5,Moderate,< 2,> 4,5,2,5,5,5,5,5,2,3,1,Yes,No,Yes,5,2,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Not_enough,Maybe,116
Others,Elementary,Others,Farmer,2,3,2,5,5,5,5,4,3,Moderate,< 2,< 2,4,2,5,5,5,5,5,3,4,2,Yes,No,No,5,2,5,5,5,5,5,5,2,Khmer,Fullday,Enough,Enough,Not_enough,40
Elementary,Illiteracy,Farmer,Farmer,2,4,5,5,4,5,5,4,5,Far,< 2,< 2,4,4,5,4,3,4,4,3,5,4,Yes,No,Yes,4,2,5,5,5,5,5,5,3,Khmer,Irregular,Enough,Enough,Enough,67
Undergraduate,Elementary,Private_Sector,Housewife,2,5,5,5,2,5,4,4,3,Moderate,< 2,2 to 4,5,1,4,5,5,5,4,3,4,5,Yes,No,Yes,4,1,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Enough,Enough,20
Elementary,Elementary,Farmer,Farmer,2,2,5,5,2,5,5,5,5,Far,< 2,2 to 4,5,2,2,5,4,5,5,5,1,3,Yes,No,Yes,5,1,5,5,5,5,5,5,3,Khmer,One_Shift,Enough,Enough,Enough,50
Upper_Secondary,Upper_Secondary,Government_Officer,Business,3,3,5,5,4,3,3,3,3,Moderate,< 2,< 2,3,1,5,4,5,5,5,3,3,3,Yes,No,Yes,3,3,3,3,4,5,4,4,3,Khmer,One_Shift,Enough,Not_enough,Not_enough,122
Undergraduate,Elementary,Government_Officer,Housewife,2,2,3,5,3,2,4,3,3,Moderate,< 2,< 2,2,2,2,2,3,3,3,2,2,2,Yes,No,Yes,3,3,4,4,3,4,3,4,2,Khmer,Irregular,Enough,Enough,Enough,84
Undergraduate,Elementary,Government_Officer,Housewife,2,2,3,5,3,2,4,3,3,Moderate,< 2,< 2,2,2,2,2,3,3,3,2,2,2,Yes,No,Yes,3,3,4,4,3,4,3,4,2,Khmer,Irregular,Enough,Enough,Enough,84
Undergraduate,Elementary,Government_Officer,Private_Sector,1,3,2,2,3,4,2,3,4,Moderate,< 2,< 2,2,2,3,4,3,3,3,3,2,3,No,No,Yes,4,4,4,5,4,3,4,5,2,Khmer,Irregular,Enough,Enough,Maybe,90
Elementary,Elementary,Farmer,Farmer,2,5,3,5,5,4,4,2,3,Moderate,< 2,> 4,5,1,5,5,5,5,5,2,1,1,Yes,No,No,5,1,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Enough,121
Upper_Secondary,Lower_Secondary,Farmer,Farmer,2,4,5,5,5,5,4,4,3,Far,< 2,< 2,3,3,4,4,4,3,4,3,4,5,Yes,Yes,No,2,2,5,5,5,5,4,3,2,Khmer,Fullday,Enough,Enough,Maybe,111
Lower_Secondary,Elementary,Farmer,Housewife,2,4,2,2,3,3,5,2,1,Moderate,< 2,< 2,3,2,1,3,3,2,3,4,5,4,Yes,Yes,No,3,1,5,5,2,4,5,4,1,Khmer,One_Shift,Enough,Enough,Enough,78
Lower_Secondary,Elementary,Government_Officer,Business,2,3,5,4,4,5,4,5,2,Far,< 2,> 4,4,4,5,4,4,4,4,3,5,4,Yes,Yes,Yes,5,2,3,3,5,4,4,3,2,Khmer,Fullday,Maybe,Enough,Not_enough,85
Upper_Secondary,Upper_Secondary,Business,Government_Officer,2,3,3,3,3,3,3,3,3,Moderate,2 to 4,> 4,5,3,3,3,3,3,3,3,3,3,Yes,No,Yes,3,3,3,3,3,3,3,4,2,Khmer,One_Shift,Enough,Enough,Not_enough,60
Upper_Secondary,Upper_Secondary,Business,Business,2,3,3,4,3,3,3,3,3,Moderate,< 2,> 4,3,1,3,3,4,4,3,2,4,4,Yes,No,Yes,4,2,4,4,5,4,4,3,2,Khmer,Fullday,Enough,Enough,Enough,67
Upper_Secondary,Upper_Secondary,Business,Business,3,4,5,5,3,4,3,3,4,Moderate,< 2,> 4,4,1,3,4,4,4,4,2,3,2,Yes,No,Yes,5,4,5,5,5,5,5,5,2,Khmer,Fullday,Enough,Enough,Enough,120
Upper_Secondary,Lower_Secondary,Business,Business,3,3,3,4,3,3,3,3,4,Far,2 to 4,> 4,5,2,5,4,5,5,5,3,4,3,Yes,Yes,Yes,4,2,3,4,5,5,3,4,2,Khmer,Fullday,Enough,Enough,Enough,85
Elementary,Lower_Secondary,Others,Farmer,2,2,5,5,3,5,5,5,5,Moderate,< 2,> 4,5,1,5,5,5,5,5,3,3,3,Yes,No,Yes,4,1,4,4,5,5,5,5,2,Khmer,Irregular,Maybe,Enough,Maybe,117
Others,Elementary,Others,Business,3,3,3,3,3,3,3,3,5,Moderate,< 2,> 4,3,3,3,2,5,4,2,4,5,4,Yes,Yes,No,4,1,3,3,4,4,3,3,2,Khmer,One_Shift,Enough,Enough,Enough,26
Undergraduate,Undergraduate,Government_Officer,Housewife,2,4,5,4,3,5,4,3,5,Moderate,< 2,> 4,3,2,4,4,3,5,4,3,4,2,Yes,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Enough,Not_enough,110
Upper_Secondary,Elementary,Others,Business,3,4,5,4,3,4,3,2,2,Moderate,Never,< 2,2,1,2,2,4,3,3,4,4,5,Yes,Yes,Yes,3,1,3,3,3,5,5,3,2,Khmer,Irregular,Enough,Enough,Not_enough,30
Upper_Secondary,Upper_Secondary,Government_Officer,Housewife,3,5,4,4,4,4,4,3,3,Moderate,2 to 4,> 4,3,2,4,4,4,4,4,2,2,3,Yes,Yes,Yes,3,2,4,4,4,4,4,4,1,Khmer,Irregular,Enough,Not_enough,Enough,115
Upper_Secondary,Lower_Secondary,Farmer,Farmer,2,3,4,5,4,3,4,4,4,Short,2 to 4,> 4,5,2,4,4,5,4,5,2,3,2,Yes,No,Yes,5,1,5,5,5,5,4,5,2,Khmer,Irregular,Enough,Enough,Enough,116
Upper_Secondary,Upper_Secondary,Farmer,Farmer,3,2,5,4,3,1,3,3,2,Moderate,< 2,Never,2,3,2,2,3,2,2,2,2,1,Yes,No,Yes,3,3,5,4,5,5,4,4,2,Khmer,One_Shift,Enough,Enough,Enough,86
Undergraduate,Undergraduate,Government_Officer,Business,4,4,5,2,2,2,2,3,5,Moderate,< 2,> 4,3,2,3,4,3,5,5,2,4,3,Yes,Yes,Yes,5,1,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Enough,Enough,65
Upper_Secondary,Upper_Secondary,Others,Housewife,3,1,1,1,2,1,2,1,3,Moderate,< 2,> 4,2,2,2,3,3,2,3,2,2,5,Yes,Yes,Yes,5,4,5,4,4,4,4,4,2,Khmer,One_Shift,Enough,Enough,Maybe,110
Upper_Secondary,Elementary,Business,Housewife,2,4,5,5,4,4,4,3,4,Moderate,< 2,> 4,4,1,2,4,4,3,4,2,1,2,Yes,No,Yes,4,2,4,5,5,4,3,5,2,Khmer,One_Shift,Enough,Enough,Maybe,117
Others,Others,Business,Business,2,4,4,4,4,3,5,5,4,Far,2 to 4,> 4,3,2,4,4,4,4,3,2,3,4,Yes,Yes,Yes,4,2,4,4,4,4,4,4,2,Khmer,Fullday,Enough,Enough,Enough,103
Others,Others,Business,Business,2,4,4,4,4,3,5,5,4,Far,2 to 4,> 4,3,2,4,4,4,4,3,2,3,4,Yes,Yes,Yes,4,2,4,4,4,4,4,4,2,Khmer,Fullday,Enough,Enough,Enough,109
Elementary,Graduate,Private_Sector,Government_Officer,2,4,5,5,4,4,4,4,3,Moderate,2 to 4,> 4,3,2,5,5,4,5,4,1,4,2,Yes,Yes,Yes,4,2,5,5,5,5,4,4,2,Khmer,Irregular,Enough,Enough,Not_enough,110
Upper_Secondary,Elementary,Business,Business,2,4,5,5,2,5,4,3,4,Moderate,< 2,> 4,5,1,4,4,5,5,5,3,4,5,Yes,No,Yes,4,1,5,5,5,5,5,5,2,Khmer,Fullday,Enough,Enough,Maybe,65
Graduate,Undergraduate,Government_Officer,Government_Officer,2,4,5,4,3,3,3,3,4,Moderate,2 to 4,< 2,4,3,3,5,5,5,5,1,1,1,Yes,No,Yes,5,1,5,5,5,5,5,5,3,Khmer,One_Shift,Enough,Enough,Enough,113
Graduate,Elementary,Government_Officer,Housewife,2,3,5,4,3,2,2,2,4,Far,< 2,> 4,3,2,3,5,4,4,3,2,4,2,Yes,No,Yes,5,1,4,4,5,4,5,4,2,Khmer,One_Shift,Enough,Enough,Enough,115
Others,Others,Business,Housewife,2,4,5,5,2,3,4,5,4,Far,< 2,> 4,3,4,5,5,5,4,5,4,5,5,Yes,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Maybe,105
Upper_Secondary,Lower_Secondary,Business,Business,3,3,5,5,3,3,2,2,3,Moderate,< 2,> 4,4,2,5,3,4,5,5,3,3,4,Yes,Yes,Yes,4,1,5,5,5,5,4,5,2,Khmer,Irregular,Maybe,Maybe,Maybe,94
Others,Upper_Secondary,Farmer,Farmer,2,3,5,5,3,5,3,3,3,Far,< 2,> 4,5,1,5,3,5,5,5,1,3,1,Yes,No,Yes,5,1,3,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Enough,92
Undergraduate,Lower_Secondary,Government_Officer,Housewife,2,3,4,5,3,3,3,4,3,Far,< 2,> 4,3,2,4,4,4,4,4,3,4,3,Yes,Yes,Yes,3,3,3,3,4,4,4,4,2,Khmer,One_Shift,Enough,Enough,Not_enough,100
Lower_Secondary,Lower_Secondary,Farmer,Housewife,1,3,3,4,2,4,3,4,2,Moderate,< 2,Never,3,2,3,4,3,4,5,2,4,2,Yes,No,Yes,5,1,5,4,5,5,5,4,2,Khmer,One_Shift,Enough,Not_enough,Enough,80
Lower_Secondary,Lower_Secondary,Farmer,Housewife,2,3,4,5,2,3,2,4,3,Moderate,< 2,< 2,2,4,4,3,3,2,3,3,3,3,Yes,No,Yes,2,2,4,4,4,4,4,4,2,English,Irregular,Enough,Enough,Maybe,70
Undergraduate,Upper_Secondary,Government_Officer,Housewife,3,4,5,5,5,4,5,5,5,Moderate,< 2,> 4,4,1,4,3,3,5,3,5,5,3,Yes,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Maybe,23
Undergraduate,Upper_Secondary,Government_Officer,Housewife,3,4,5,5,5,4,5,5,5,Moderate,< 2,> 4,4,1,4,3,3,5,3,5,5,3,Yes,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Maybe,23
Upper_Secondary,Upper_Secondary,Business,Business,2,5,5,5,5,5,5,5,5,Moderate,< 2,> 4,5,2,5,3,5,5,5,5,5,1,Yes,No,Yes,5,2,5,5,5,5,5,5,1,Khmer,Fullday,Enough,Enough,Enough,52
Upper_Secondary,Elementary,Government_Officer,Farmer,3,5,5,5,5,5,5,5,5,Moderate,< 2,> 4,5,5,5,5,5,5,5,5,5,5,Yes,No,Yes,5,5,5,5,5,5,5,5,3,Khmer,Irregular,Enough,Enough,Enough,70
Upper_Secondary,Lower_Secondary,Business,Business,3,3,4,5,2,5,1,1,5,Moderate,> 4,> 4,4,1,4,3,3,3,5,2,5,5,Yes,No,Yes,5,2,5,5,5,5,5,5,2,Khmer,Fullday,Enough,Enough,Maybe,100
Elementary,Elementary,Private_Sector,Private_Sector,3,3,4,5,4,5,5,4,4,Short,< 2,> 4,4,2,5,3,4,5,4,4,5,2,Yes,Yes,Yes,5,2,5,5,5,5,5,5,2,Khmer,Irregular,Not_enough,Not_enough,Not_enough,63
Upper_Secondary,Upper_Secondary,Others,Housewife,2,3,4,5,4,4,4,3,3,Moderate,< 2,< 2,1,2,2,3,3,1,1,2,1,2,Yes,Yes,Yes,3,3,3,3,4,4,4,4,2,Khmer,One_Shift,Enough,Enough,Not_enough,80
Elementary,Elementary,Farmer,Housewife,2,3,3,3,3,4,3,4,4,Far,2 to 4,< 2,5,3,4,5,5,5,4,3,4,5,No,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,Irregular,Not_enough,Not_enough,Not_enough,70
Elementary,Elementary,Farmer,Farmer,2,4,5,5,5,1,5,5,5,Moderate,< 2,> 4,5,5,5,4,5,5,5,5,5,5,Yes,No,Yes,5,1,5,5,5,5,5,5,3,Khmer,One_Shift,Enough,Enough,Enough,95
Undergraduate,Upper_Secondary,Government_Officer,Housewife,3,4,4,3,3,3,3,3,4,Far,2 to 4,> 4,4,3,3,3,3,3,4,3,3,3,Yes,No,No,4,3,4,4,4,3,3,3,1,Khmer,Fullday,Enough,Enough,Not_enough,75
Elementary,Elementary,Unemployment,Housewife,2,4,3,5,3,5,5,5,3,Moderate,< 2,> 4,5,2,3,5,4,5,5,2,4,3,Yes,No,Yes,3,1,5,5,5,5,5,4,2,Khmer,Fullday,Enough,Enough,Enough,69
Graduate,Others,Government_Officer,Others,2,2,4,4,3,1,1,3,1,Moderate,< 2,> 4,3,3,3,1,5,5,5,5,5,5,Yes,No,No,3,2,1,1,2,4,1,1,2,Khmer,Fullday,Maybe,Maybe,Not_enough,31
Elementary,Lower_Secondary,Farmer,Housewife,2,4,4,5,3,3,5,4,4,Moderate,2 to 4,> 4,5,1,5,5,5,5,5,2,3,2,Yes,No,Yes,5,2,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Enough,Enough,108
Undergraduate,Upper_Secondary,Government_Officer,Government_Officer,2,4,4,3,3,5,5,5,4,Moderate,> 4,> 4,5,2,5,5,5,4,5,2,3,3,Yes,Yes,Yes,5,2,5,5,5,5,5,5,3,Khmer,Irregular,Not_enough,Not_enough,Not_enough,120
Elementary,Illiteracy,Farmer,Farmer,2,2,3,3,3,3,2,3,3,Far,< 2,> 4,4,2,3,3,3,4,3,2,4,4,Yes,No,Yes,5,2,5,5,5,4,5,4,2,Khmer,Fullday,Enough,Not_enough,Not_enough,63
Upper_Secondary,Elementary,Business,Housewife,3,5,5,5,5,5,5,3,5,Moderate,< 2,2 to 4,3,2,3,3,2,3,3,4,5,3,Yes,Yes,Yes,5,1,5,5,5,5,5,5,2,French,Irregular,Enough,Enough,Not_enough,90
Upper_Secondary,Upper_Secondary,Farmer,Housewife,3,5,5,5,3,4,4,5,5,Moderate,< 2,> 4,5,1,5,5,5,5,5,3,5,4,Yes,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Enough,50
Lower_Secondary,Elementary,Farmer,Farmer,3,4,4,5,4,5,5,5,4,Moderate,< 2,> 4,4,5,3,3,4,4,4,2,3,1,No,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Not_enough,Not_enough,115
Lower_Secondary,Elementary,Government_Officer,Housewife,2,3,4,4,4,4,4,3,4,Moderate,2 to 4,< 2,4,3,5,5,5,4,4,2,2,1,Yes,Yes,Yes,4,1,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Enough,110
Lower_Secondary,Elementary,Business,Business,2,4,4,4,5,5,3,5,4,Moderate,< 2,> 4,4,2,5,4,5,5,5,2,4,1,Yes,No,Yes,4,1,5,5,5,5,4,5,2,Khmer,Fullday,Enough,Enough,Not_enough,110
Upper_Secondary,Lower_Secondary,Business,Business,2,3,5,5,3,3,2,3,5,Short,2 to 4,> 4,5,2,5,5,5,5,5,1,2,1,Yes,No,Yes,5,2,5,5,5,5,5,5,3,Khmer,Irregular,Enough,Enough,Enough,110
Graduate,Undergraduate,Government_Officer,Government_Officer,3,3,4,5,3,5,3,4,4,Moderate,< 2,> 4,4,3,5,5,4,4,5,2,5,4,Yes,No,Yes,5,2,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Maybe,105
Lower_Secondary,Elementary,Farmer,Housewife,2,4,5,4,4,4,3,3,3,Short,< 2,Never,4,1,5,5,5,4,5,1,2,1,Yes,Yes,Yes,4,2,5,5,4,4,4,4,3,Khmer,Irregular,Enough,Enough,Maybe,100
Upper_Secondary,Lower_Secondary,Government_Officer,Farmer,3,4,5,4,3,3,2,3,3,Moderate,Never,> 4,4,4,4,4,3,4,5,3,5,4,Yes,No,No,4,2,5,4,5,5,4,5,2,Khmer,Irregular,Enough,Enough,Maybe,35
Elementary,Elementary,Others,Others,2,4,5,5,2,5,2,5,5,Moderate,< 2,< 2,2,2,5,5,5,4,4,2,5,2,Yes,No,Yes,3,1,4,5,5,3,4,5,2,Khmer,Irregular,Enough,Enough,Maybe,106
Elementary,Elementary,Business,Business,2,5,5,5,5,5,5,5,5,Moderate,< 2,> 4,5,4,3,5,5,5,4,2,2,2,Yes,Yes,Yes,4,1,5,5,5,5,5,5,2,Khmer,Fullday,Not_enough,Enough,Not_enough,110
Upper_Secondary,Upper_Secondary,Business,Business,3,5,5,5,4,4,4,5,4,Moderate,2 to 4,2 to 4,3,1,3,5,5,4,5,3,3,2,Yes,Yes,Yes,4,2,4,5,5,5,4,5,2,Khmer,Irregular,Enough,Enough,Enough,120
Undergraduate,Undergraduate,Government_Officer,Government_Officer,3,5,5,5,4,4,5,5,5,Moderate,2 to 4,> 4,5,4,4,4,5,4,5,3,3,2,Yes,Yes,Yes,4,1,5,5,5,5,4,5,3,Others,Irregular,Enough,Enough,Enough,100
Lower_Secondary,Elementary,Others,Housewife,2,5,5,5,4,3,4,4,3,Short,< 2,> 4,4,1,5,5,5,5,5,3,2,3,Yes,Yes,No,5,4,5,5,5,5,4,5,2,Khmer,One_Shift,Maybe,Enough,Not_enough,123
Undergraduate,Undergraduate,Government_Officer,Government_Officer,3,4,4,5,4,3,2,3,3,Far,2 to 4,> 4,4,3,5,5,5,3,5,2,4,1,Yes,Yes,Yes,5,3,5,5,5,4,3,3,2,Khmer,One_Shift,Enough,Enough,Maybe,120
Undergraduate,Upper_Secondary,Government_Officer,Farmer,3,5,4,5,4,4,5,5,4,Moderate,2 to 4,> 4,5,5,5,5,4,5,5,1,1,1,No,No,Yes,5,1,5,5,5,5,5,5,3,Khmer,Fullday,Enough,Enough,Not_enough,125
Lower_Secondary,Lower_Secondary,Elders,Government_Officer,2,3,5,5,4,4,4,4,4,Moderate,< 2,> 4,4,2,4,4,4,5,4,2,3,2,Yes,Yes,Yes,4,2,4,4,4,4,4,4,2,Khmer,Irregular,Not_enough,Not_enough,Not_enough,90
Illiteracy,Illiteracy,Unemployment,Others,1,2,2,2,1,1,1,1,3,Far,< 2,Never,4,1,2,3,5,5,5,3,3,3,No,No,No,5,1,5,5,3,3,3,3,3,Khmer,Fullday,Enough,Enough,Enough,30
Elementary,Lower_Secondary,Farmer,Housewife,2,5,5,5,4,4,3,4,4,Moderate,2 to 4,> 4,4,1,5,5,5,5,5,3,4,3,Yes,Yes,Yes,4,2,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Enough,110
Illiteracy,Elementary,Farmer,Farmer,1,5,5,5,4,4,4,5,4,Moderate,> 4,2 to 4,5,2,5,4,5,5,5,1,2,1,No,No,No,4,2,5,5,4,5,4,5,3,Khmer,Irregular,Enough,Enough,Enough,72
Upper_Secondary,Upper_Secondary,Farmer,Housewife,2,5,5,5,5,5,5,5,5,Moderate,2 to 4,2 to 4,5,4,5,5,5,4,3,2,2,2,Yes,No,Yes,5,3,5,5,4,4,5,5,3,Khmer,Fullday,Maybe,Maybe,Maybe,123
Undergraduate,Elementary,Government_Officer,Business,3,2,3,5,3,2,1,2,2,Far,2 to 4,> 4,3,2,4,3,2,4,1,3,3,5,Yes,No,Yes,4,2,4,5,2,4,4,5,2,Khmer,One_Shift,Enough,Enough,Not_enough,90
Lower_Secondary,Lower_Secondary,Farmer,Housewife,2,4,5,5,3,2,5,5,4,Far,2 to 4,> 4,4,1,4,5,5,5,5,2,3,2,Yes,Yes,Yes,4,3,5,5,5,5,5,5,2,English,Irregular,Maybe,Enough,Maybe,82
Elementary,Elementary,Farmer,Others,1,5,5,5,4,4,4,4,4,Far,< 2,> 4,5,1,2,5,5,5,4,2,2,1,Yes,No,No,4,1,5,5,5,5,5,5,3,Khmer,Fullday,Enough,Enough,Maybe,110
Upper_Secondary,Upper_Secondary,Farmer,Farmer,3,5,4,4,3,3,3,3,3,Short,2 to 4,< 2,4,2,4,4,5,4,5,2,1,1,Yes,Yes,Yes,4,1,5,5,5,5,5,5,3,English,Fullday,Enough,Enough,Enough,110
Lower_Secondary,Lower_Secondary,Government_Officer,Business,2,4,5,5,5,3,5,5,5,Moderate,< 2,> 4,5,2,5,5,5,5,5,3,5,5,Yes,No,Yes,5,4,4,4,5,5,4,5,3,Khmer,Irregular,Enough,Enough,Not_enough,96
Undergraduate,Others,Government_Officer,Housewife,3,4,4,4,4,5,5,5,4,Moderate,2 to 4,< 2,5,1,5,5,5,5,5,1,1,1,Yes,Yes,Yes,5,1,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Maybe,98
Upper_Secondary,Others,Government_Officer,Housewife,2,5,3,5,3,5,5,2,4,Short,Never,< 2,1,3,1,5,5,3,5,2,3,2,Yes,No,Yes,5,2,5,4,3,5,1,3,2,Khmer,Irregular,Enough,Enough,Enough,85
Undergraduate,Undergraduate,Government_Officer,Government_Officer,3,4,4,4,4,4,4,4,4,Moderate,< 2,2 to 4,4,4,4,4,4,4,4,3,4,4,Yes,Yes,Yes,4,4,4,4,2,2,2,2,2,Khmer,Fullday,Enough,Enough,Enough,50
Undergraduate,Elementary,Private_Sector,Farmer,1,4,4,4,3,2,4,3,3,Far,2 to 4,2 to 4,5,2,4,3,4,4,4,2,2,2,Yes,No,Yes,1,2,3,3,2,3,3,2,2,Khmer,Irregular,Maybe,Maybe,Maybe,85
Lower_Secondary,Upper_Secondary,Government_Officer,Government_Officer,3,3,5,5,5,5,5,5,5,Moderate,2 to 4,> 4,5,1,5,5,5,5,5,1,2,2,No,No,Yes,5,1,5,5,5,5,5,5,3,Khmer,Fullday,Enough,Enough,Enough,105
Undergraduate,Lower_Secondary,Private_Sector,Business,3,3,4,5,3,4,3,3,3,Moderate,< 2,> 4,4,2,4,4,5,4,5,4,5,5,Yes,Yes,No,4,2,4,4,4,5,2,5,2,Khmer,One_Shift,Enough,Enough,Not_enough,95
Upper_Secondary,Elementary,Government_Officer,Business,3,3,4,5,3,2,4,4,4,Moderate,2 to 4,> 4,4,2,3,3,4,4,4,3,4,3,Yes,Yes,Yes,4,2,4,4,4,4,4,4,3,Khmer,Fullday,Not_enough,Enough,Not_enough,90
Undergraduate,Illiteracy,Farmer,Housewife,2,5,5,5,3,5,4,4,4,Short,2 to 4,> 4,4,1,5,5,5,5,4,1,3,1,Yes,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,Fullday,Enough,Enough,Enough,110
Illiteracy,Illiteracy,Farmer,Farmer,1,5,5,5,5,5,5,5,3,Far,Never,> 4,1,1,3,1,3,5,1,5,5,5,Yes,No,Yes,5,1,5,5,5,5,5,5,1,Khmer,Fullday,Not_enough,Not_enough,Not_enough,90
Elementary,Others,Others,Farmer,2,4,5,5,5,4,1,5,3,Far,Never,> 4,5,2,3,2,3,5,4,3,4,4,Yes,No,Yes,4,1,5,5,5,5,5,5,2,Khmer,One_Shift,Not_enough,Not_enough,Not_enough,75
Undergraduate,Lower_Secondary,Government_Officer,Housewife,2,3,4,5,3,3,4,3,4,Moderate,2 to 4,< 2,4,2,3,5,5,5,5,2,2,2,Yes,No,Yes,4,2,5,5,5,5,4,4,2,Khmer,Fullday,Not_enough,Enough,Not_enough,106
Elementary,Others,Others,Others,2,2,5,5,5,4,5,5,3,Moderate,< 2,2 to 4,3,1,3,2,2,2,2,2,3,2,Yes,No,Yes,4,5,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Enough,Enough,67
Undergraduate,Elementary,Others,Housewife,2,4,3,3,3,4,3,3,4,Moderate,< 2,< 2,3,2,3,2,3,4,2,5,4,3,No,No,Yes,4,3,4,4,4,4,3,4,1,Khmer,Irregular,Enough,Enough,Not_enough,65
Undergraduate,Upper_Secondary,Business,Business,3,5,5,4,4,5,4,4,5,Moderate,2 to 4,> 4,4,1,4,5,5,5,5,2,2,2,Yes,Yes,Yes,4,2,5,5,5,5,5,5,3,Khmer,Irregular,Not_enough,Not_enough,Not_enough,120
Lower_Secondary,Elementary,Business,Housewife,3,5,4,5,2,4,4,3,5,Moderate,< 2,2 to 4,2,2,4,4,3,5,4,4,3,3,No,No,Yes,5,3,3,3,4,4,3,3,2,Khmer,One_Shift,Enough,Not_enough,Maybe,70
Undergraduate,Upper_Secondary,Government_Officer,Business,2,4,5,5,4,5,4,4,4,Short,< 2,> 4,5,5,3,3,4,3,3,3,4,3,Yes,Yes,Yes,5,2,4,4,4,3,3,4,2,Khmer,Fullday,Enough,Enough,Enough,85
Lower_Secondary,Elementary,Others,Housewife,2,5,5,5,5,5,5,5,3,Moderate,< 2,< 2,3,2,4,3,5,5,4,2,2,4,No,No,Yes,5,3,4,4,4,4,3,4,2,Khmer,One_Shift,Enough,Not_enough,Maybe,70
Graduate,Undergraduate,Government_Officer,Government_Officer,3,4,5,5,4,3,3,3,4,Short,Never,< 2,3,1,1,3,3,5,3,3,1,2,Yes,Yes,Yes,3,2,2,3,3,1,2,2,3,English,One_Shift,Enough,Enough,Not_enough,95
Illiteracy,Elementary,Farmer,Farmer,2,4,5,5,4,4,4,5,5,Moderate,< 2,> 4,4,2,3,4,5,5,5,5,5,5,No,No,Yes,5,2,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Enough,60
Graduate,Graduate,Government_Officer,Private_Sector,2,4,4,4,4,4,4,4,4,Far,2 to 4,> 4,4,1,4,3,3,4,4,4,4,3,Yes,Yes,Yes,3,3,3,3,3,3,3,3,2,Khmer,Fullday,Maybe,Enough,Enough,90
Upper_Secondary,Lower_Secondary,Business,Business,3,1,4,4,3,3,3,3,2,Moderate,< 2,< 2,3,2,4,2,3,4,3,3,4,5,Yes,Yes,Yes,3,2,5,4,4,3,4,5,2,Khmer,Irregular,Maybe,Enough,Not_enough,70
Undergraduate,Lower_Secondary,Business,Housewife,2,2,4,2,3,2,3,3,3,Far,< 2,Never,4,1,3,4,3,3,4,3,3,3,Yes,Yes,Yes,3,3,3,3,3,3,3,4,2,Khmer,Fullday,Not_enough,Maybe,Not_enough,100
Elementary,Elementary,Farmer,Farmer,2,3,3,5,5,5,5,5,3,Moderate,> 4,> 4,5,1,5,5,5,5,4,2,1,2,Yes,Yes,Yes,5,2,5,5,5,5,5,5,2,Khmer,Fullday,Enough,Enough,Not_enough,119
Graduate,Undergraduate,Government_Officer,Government_Officer,2,3,3,4,3,3,4,4,4,Far,2 to 4,> 4,5,1,5,3,5,5,5,2,3,1,Yes,Yes,Yes,4,1,4,4,4,4,3,4,2,Khmer,Fullday,Maybe,Enough,Enough,100
